id,unite,konu_alt_basligi,kazanım,soru_tipi,bloom,zorluk,gorsel_turu,veri_yapisi,on_bilgi,matematiksel_beceriler,baglam,kaynak_yil,dogru_cevap,image_path,kazanım_len,baglam_len,kazanım_kelime_sayisi,baglam_kelime_sayisi,kazanım_ort_kelime,baglam_ort_kelime,on_bilgi_sayisi,mat_beceri_sayisi,bloom_ordinal,gorsel_karmaşıklık,veri_yapisi_karmaşıklık
S231-2023-VeriAnalizi,Veri Analizi,Sütun Grafiğinden Daire Grafiğine Dönüşüm,Sütun grafiğindeki verilerden daire grafiği oluşturur ve merkez açı hesaplar.,Dönüştürme ve Hesaplama,Uygulama,2,Sütun Grafik,Sütun → Daire,Toplam bulma | Açı hesaplama | Oran-orantı,Açı bulma | Oran kurma,Sınıflardaki öğrenci sayılarının karşılaştırılması,2023,B,images/veri_analizi_231.png,77,50,10,4,7.7,12.5,3,2,2,2,2
S232-2025-VeriAnalizi,Veri Analizi,Grafikler Arası Oran Karşılaştırma,Daire ve sütun grafiğindeki verileri ilişkilendirerek oran hesaplar.,Karşılaştırma ve Oran Hesaplama,Analiz,4,Daire + Sütun Grafik,Daire → Oran → Yorumlama,Açı oranı | Oran-orantı | Sütun grafik okuma,Oran kurma | Karşılaştırma,İllerdeki öğretmenlerin soru üretim verimliliği,2025,A,images/veri_analizi_232.png,68,47,8,5,8.5,9.4,3,2,3,3,3
S233-2021-VeriAnalizi,Veri Analizi,Daire Dilimi Açısı Hesaplama,Harcanan ve kalan paralar üzerinden daire dilimi açısı hesaplar.,Hesaplama ve Yorumlama,Analiz,3,Tablo,Tablo → Daire Dilimi,Yüzde | Kalan miktar | Daire açısı,Açı bulma | Oran kurma,Üç arkadaşın parasal durum analizi,2021,C,images/veri_analizi_233.png,64,34,9,5,7.111111111111111,6.8,3,2,3,2,2
S234-2018-VeriAnalizi,Veri Analizi,Grafikler Arası Veri İlişkisi,Daire ve sütun grafiğindeki verileri kullanarak kalan kitap sayılarını hesaplar.,Hesaplama ve Yorumlama,Analiz,4,Daire + Sütun Grafik,Daire → Yüzde → Hesaplama,Açı oranı | Yüzde hesaplama | Toplamdan kalan bulma,Oran kurma | Açıdan değer bulma | Hesaplama,Bir yayınevindeki kitapların basım ve satış analizi,2018,C,images/veri_analizi_234.png,80,51,10,7,8.0,7.285714285714286,3,3,3,3,3
S235-2025-VeriAnalizi,Veri Analizi,Daire Grafiğini Oranla Yorumlama,Daire grafiğinde verilen açılara uygun veri setini belirler.,Oran ve Uygun Veri Seçimi,Uygulama,2,Daire Grafik,Daire → Oran,Oran-orantı | Daire dilimi | Açı–sayı ilişkisi,Oran kurma | Karşılaştırma,Öğrencinin derslere göre çözdüğü soru sayıları,2025,C,images/veri_analizi_235.png,60,46,8,6,7.5,7.666666666666667,3,2,2,2,2
S236-2025-VeriAnalizi,Veri Analizi,İki Daire Grafiğini Karşılaştırma,İki farklı daire grafiğinde verilen oranları kullanarak yıllar arası değişimi yorumlar.,Karşılaştırma ve Yorumlama,Analiz,3,Daire Grafik,Daire → Sayı Karşılaştırma,Açı–oran ilişkisi | Toplamdan pay bulma,Oran kurma | Veri karşılaştırma,İnternet sitesinin kullanıcı yaş gruplarının yıllara göre değişimi,2025,D,images/veri_analizi_236.png,87,66,11,8,7.909090909090909,8.25,2,2,3,2,2
S237-2022-VeriAnalizi,Veri Analizi,Daire + Sütun Grafiği ile Problem Çözme,Daire ve sütun grafiğindeki verileri birlikte kullanarak yüzde ve miktar hesaplar.,Çok Adımlı Hesaplama ve Yorumlama,Analiz,4,Daire + Sütun Grafik,Daire → Yüzde → Sayı,Yüzde hesaplama | Açıdan sayı bulma | Oran-orantı,Oran kurma | Yüzde ile işlem yapma | Veri yorumlama,Konfeksiyon atölyesinde üretilen ve defolu çıkan ürünler,2025,D,images/veri_analizi_237.png,82,56,11,7,7.454545454545454,8.0,3,3,3,3,3
S238-2024-VeriAnalizi,Veri Analizi,Grafikten Problem Çözme,Daire grafiğinden öğrenci sayılarını bularak tabloyla ilişkilendirir ve toplam maliyet hesaplar.,Çok Adımlı Hesaplama ve Yorumlama,Analiz,3,Daire Grafik + Tablo,Daire → Sayı → Çarpma,Daire grafiği okuma | Oran-orantı | Çarpma,Oran kurma | Toplam maliyet bulma,Öğrenci servis ücretlerinin mesafeye göre dağılımı,2024,C,images/veri_analizi_238.png,96,50,11,6,8.727272727272727,8.333333333333334,3,2,3,3,3
S239-2025-VeriAnalizi,Veri Analizi,İki Zamanlı Grafik Karşılaştırma,Sütun ve daire grafiğindeki verileri ilişkilendirerek yeni daire dilimi açısı hesaplar.,Karşılaştırma ve Hesaplama,Analiz,3,Sütun + Daire Grafik,Sütun → Oran → Daire,Yüzde kavramı | Daire grafiği | Oran-orantı,Oran kurma | Açı hesaplama,Barajlarda su miktarının aylara göre değişimi,2025,C,images/veri_analizi_239.png,87,45,11,6,7.909090909090909,7.5,3,2,3,3,3
S240-2021-VeriAnalizi,Veri Analizi,Daire Grafiğini Gelir Hesaplamada Kullanma,Daire grafiğinde verilen gelir oranlarından birim fiyatları ve toplam geliri hesaplar.,Çok Adımlı Oran ve Hesaplama,Analiz,4,Daire Grafik,Daire → Oran → Sayı,Oran-orantı | Toplam–parça ilişkisi | Çarpma işlemi,Oran kurma | Gelir hesaplama,Pizzacıda menü boylarına göre gelir dağılımı,2021,B,images/veri_analizi_240.png,86,44,11,6,7.818181818181818,7.333333333333333,3,2,3,2,3
S241-2023-VeriAnalizi,Veri Analizi,Birden Fazla Grafiği Kullanma,Daire ve sütun grafiğindeki verileri kullanarak katılan ve katılmayan kişi sayılarını hesaplar.,Çok Adımlı Problem,Analiz,3,Daire + Sütun Grafik,Açı → Oran → Kişi Sayısı,Daire grafiği okuma | Sütun grafiği okuma | Oran-orantı,Oran kurma | Toplama-çıkarma | En az/en çok bulma,Uzaktan eğitim çalıştayına şehirlerden davet ve katılım,2023,A,images/veri_analizi_241.png,95,55,12,7,7.916666666666667,7.857142857142857,3,3,3,3,3
S242-2025-VeriAnalizi,Veri Analizi,Grafiklerden Tahmin ve Hesaplama,Daire ve sütun grafiğindeki oranları kullanarak toplam miktar ve çevresel etkiyi hesaplar.,Oran ve Üslü Sayı Problemi,Analiz,4,Daire + Sütun Grafik,Açı → Miktar → Yüzde → Üslü İfade,Daire grafiği okuma | Sütun grafiği okuma | Yüzde hesaplama | 10’un kuvvetleri,Oran-orantı kurma | Yüzde ile hesaplama | Üslü sayı kullanma,Lokantada kullanılan bitkisel yağların atık miktarı ve su kirliliği,2025,A,images/veri_analizi_242.png,90,67,12,9,7.5,7.444444444444445,4,3,3,3,3
S243-2021-VeriAnalizi,Veri Analizi,Birden Fazla Daire Grafiğini Yorumlama,Aynı senaryoya ait birden fazla daire grafiğini kullanarak ürün sayıları arasında oran kurar.,Çok Adımlı Oran Problemi,Analiz,4,Çoklu Daire Grafik,Daire → Oran → Sayı,Daire grafiği okuma | Oran-orantı | Toplamın parçaya dağılımı,Oran kurma | Verilen şartla en fazla değer bulma,"Unlu mamuller fırınında ekmek, börek ve poğaça üretimi",2021,B,images/veri_analizi_243.png,93,54,13,8,7.153846153846154,6.75,3,2,3,2,3
S244-2024-VeriAnalizi,Veri Analizi,Daire Grafik – Miktar ve Kâr Hesaplama,"Verileri daire grafiği ve tablo kullanarak yorumlar, kâr hesaplaması yapar.",Grafik Yorumlama,Analiz,4,Daire Grafik + Tablo,Oransal dağılım + Yüzdelik kâr tablosu,Yüzde hesaplama | Oran-orantı | Grafik yorumlama,Kâr hesaplama | Oran kullanma | Veri analiz etme,Ürün üretimi ve satış kârı analizi,2024,B,images/veri_analizi_244.png,75,34,10,6,7.5,5.666666666666667,3,3,3,3,1
S245-2025-VeriAnalizi,Veri Analizi,Daire Grafiği – Oran ve Maliyet Hesaplama,Daire grafiği ve tablo verilerini kullanarak maliyet ve adet hesabı yapar.,Grafik Yorumlama,Uygulama,4,Daire Grafik + Tablo,Nicel veri,Oran hesaplama | İndirimli alış veriş | Grafik okuma,Yüzde hesaplama | Oran analizi | Veriye dayalı tahmin,Kampanyalı ürün alımlarında maliyet dağılımı,2025,B,images/veri_analizi_245.png,74,44,11,5,6.7272727272727275,8.8,3,3,2,3,1
S246-2024-VeriAnalizi,Veri Analizi,Daire Grafik – Ürün Miktar Dağılımı ve Kâr Hesaplama,Daire grafiğindeki ürün miktarlarını ve kâr yüzdelerini kullanarak toplam kâr hesabı yapar.,Grafik Yorumlama ve Maliyet-Oran Hesaplama,Analiz,4,Daire Grafik + Tablo,Açı → Kilogram → Kâr yüzdesi → Toplam kazanç,Merkez açı–oran ilişkisi | Yüzde hesaplama | Birim maliyet analizi | Toplam gelir-kâr farkı,Oran-orantı | Kâr hesaplama | Çarpma-bölme işlemleri | Veriye dayalı yorumlama,Bir üreticinin 3 farklı üründen elde ettiği toplam kârın grafik ve tabloyla hesaplanması,2024,A,images/veri_analizi_246.png,91,88,12,13,7.583333333333333,6.769230769230769,4,4,3,3,3
S247-2024-VeriAnalizi-PizzaMalzeme,Veri Analizi,Sütun - Daire Grafik Dönüştürme / Kalan Miktar Dağılımı,Sütun grafiğindeki başlangıç ve kalan malzeme miktarlarını yorumlayarak yeni daire grafiği oluşturur.,Grafik Yorumlama ve Veri Güncelleme,Analiz,4,Sütun Grafik → Daire Grafik (Seçenekler),Başlangıç Miktarı → Kalan Miktar → Açı Oranı,Sütun grafiği okuma | Açı–oran ilişkisi | %–açı dönüşümü | Kalan miktar karşılaştırma,Oran hesaplama | Karşılaştırma | Veriden grafik oluşturma | Oranları açıya dönüştürme,Pizza üretiminde malzeme stoklarının tükenme sonrası dağılımının yeniden belirlenmesi,2024,D,images/veri_analizi_247.png,101,85,12,9,8.416666666666666,9.444444444444445,4,4,3,2,3
S248-2020-VeriAnalizi-CorapGelir,Veri Analizi,Daire Grafik + Tablo Verisi ile Gelir Hesaplama,"Daire grafiği ve tablo verilerini kullanarak nicel hesaplama yapar, en fazla geliri belirler.",Grafik Yorumlama ve Gelir Hesaplama,Uygulama,4,Daire Grafik + Tablo,Açı → Adet → Gelir,Açı–oran ilişkisi | Toplam nicel dağılım | Paketleme mantığını kullanma | Birleşik işlem,Açıdan adet bulma | Dönüşüm (adet → çift → paket) | Gelir karşılaştırma | Problemi çok adımlı çözme,Çorap üretiminde renk dağılımı ve satış gelirinin belirlenmesi,2020,A,images/veri_analizi_248.png,93,62,13,8,7.153846153846154,7.75,4,4,2,3,3
S249-2022-VeriAnalizi-KitapDagilimi,Veri Analizi,Daire + Sütun Grafiği Birlikte Yorumlama,Daire ve sütun grafiğini ilişkilendirerek okunmayan kitapların türlere göre dağılımını belirler.,Grafik Yorumlama ve Açı Hesaplama,Analiz,4,Daire Grafik + Sütun Grafik,Açı → Adet → Oran Dağılımı,Merkez açı–oran ilişkisi | Toplam kitap sayısı bulma | Okunan–okunmayan farkı | Sütun grafiği okuma,Açıdan oran çıkarma | Veriyi iki grafik üzerinden bütünleştirme | Çıkarma ve yüzde hesaplama | Daire dilimi hesaplama,Bir öğrencinin kitaplık verilerinden okunmayan kitap oranının belirlenmesi,2022,D,images/veri_analizi_249.png,96,74,11,8,8.727272727272727,9.25,4,4,3,3,3
S250-2023-VeriAnalizi-FirinUretim,Veri Analizi,Çoklu Daire Grafiklerini Birlikte Yorumlama,Birden fazla daire grafiğini ilişkilendirerek miktar hesaplama yapar ve en fazla olabilecek değeri belirler.,Grafik Yorumlama ve Veri Hesaplama,Analiz,5,Daire Grafik (3 Adet),Açı → Adet → Alt dağılım,Açı–oran ilişkisi | Orantı kurma | Maksimum değer tahmini | Çoklu grafik okuma | Basit cebirsel denklem ve eşitsizlik kurma,Oran-orantı | Açıdan sayıya dönüştürme | Alt kategori dağılımı hesaplama | Üst sınır belirleme,Fırında günlük üretim analizi,2023,C,images/veri_analizi_250.png,108,29,14,4,7.714285714285714,7.25,5,4,3,2,3
S251-2018-VeriAnalizi-AtikYag,Veri Analizi,Daire ve Sütun Grafiği ile Atık Miktarı ve Çevresel Etki Hesaplama,"Daire ve sütun grafiğindeki verileri ilişkilendirerek günlere göre kullanılan yağ miktarını, atık yağ yüzdelerini ve bunun            su kirliliğine etkisini hesaplar.",Daire + Sütun Grafik Yorumlama ve Oran Hesaplama,Analiz,4,Daire Grafik + Sütun Grafik,Açı → kullanılan yağ miktarı; yüzde → atık yağ miktarı; litre → kirletilecek su miktarı,"Merkez açı–oran ilişkisi | Yüzde hesaplama | Orantı kurma (aynı toplam üzerinde günlere göre dağılım) | Üslü sayılar ve 10’un kuvvetleri (10⁷, 10⁸)",Daire grafiğinden günlere ait kullanım miktarlarını orantı ile bulma | Yüzdeyi kullanarak atık yağ miktarı hesaplama | Toplam atık yağı bulmak için çok adımlı işlem kurma | Litre–su kirliliği dönüşümü ve sonucu üslü sayıyla ifade etme,Lokantada kullanılan bitkisel yağlardan çıkan atık yağların geri dönüşümü ve su kirliliğinin önlenmesi,2018,C,images/veri_analizi_251.png,167,102,20,13,8.35,7.846153846153846,4,4,3,3,3
S252-2021-VeriAnalizi-DavetiyeKatilim,Veri Analizi,Daire Grafik + Sütun Grafik ile Veri Karşılaştırma,Daire grafiği ile verilen dağılımı sütun grafiğindeki gerçekleşen sayılarla karşılaştırarak eksik/katılmayan miktarları belirler.,Grafik Yorumlama ve Fark Hesaplama,Analiz,4,Daire Grafik + Sütun Grafik,Açı → Oran → Sayı,Daire grafiğinde merkez açı–oran ilişkisi | Sütun grafiğinden değer okuma | Eksik kişi hesaplama | Veri karşılaştırması,Oran-orantı hesaplama | Çıkarma işlemi ile fark bulma | Toplam dağılım tahmini | Grafik bütünleştirme,Şehirlere göre davet edilen ve toplantıya katılan kişi sayılarının incelenmesi,2021,B,images/veri_analizi_252.png,129,78,13,10,9.923076923076923,7.8,4,4,3,3,3
S253-2019-VeriAnalizi-Katilim,Veri Analizi,Daire ve Sütun Grafiğini Birlikte Yorumlama,Daire ve sütun grafiğindeki verileri ilişkilendirerek gerçek sayı karşılaştırması yapar.,Grafik Yorumlama ve Karşılaştırma,Analiz,4,Daire Grafik + Sütun Grafik,Oran → Sayı → Karşılaştırma,Açı–oran ilişkisi | Sütun grafiğinde sayı okuma | Fark bulma | Veri bütünleştirme,Merkez açıdan toplam sayıya ulaşma | Gerçek katılımcı sayısı çıkarma | En küçük farkı bulma | Karar verme,E-posta ve davetli sayılarına göre çalıştaya katılım analizi,2019,B,images/veri_analizi_253.png,88,60,10,8,8.8,7.5,4,4,3,3,3
S254-2021-VeriAnalizi-BarajSuDagilimi,Veri Analizi,Sütun Grafik + Daire Grafik Oran Karşılaştırma,İki farklı grafik türünü kullanarak yeni dağılım oranlarını hesaplar ve açı değerine dönüştürür.,Grafik Yorumlama ve Açı Hesaplama,Analiz,4,Sütun Grafik + Daire Grafik,Yüzde → Açı Dönüşümü,Daire grafik açı-oran ilişkisi | Yüzde karşılaştırma | Orantı kurma,Oran-orantı hesaplama | Yüzdeden açıya dönüştürme | Grafik okuma ve yorumlama,Barajlarda yıllara göre doluluk değişiminin su miktarı üzerindeki etkisini inceleme,2021,B,images/veri_analizi_254.png,96,83,13,10,7.384615384615385,8.3,3,3,3,3,2
S255-2024-VeriAnalizi-OzanFotograf,Veri Analizi,Sütun Grafiğinden Daire Grafiğine Dönüştürme,Sütun grafiğinde verilen süreç verilerini kullanarak günlük değişimleri hesaplar ve bunların bütün içindeki oranlarını daire grafiği ile ifade eder.,Grafik Yorumlama ve Oran Hesaplama,Analiz,4,Sütun Grafik + Daire Grafik (Seçenekler),Zamana bağlı kalan bellek miktarı → günlük yüklenen miktar → oransal dağılım,Toplam – kalan ilişkisinden harcanan miktarı bulma | Sütun grafiğinde değer okuma | Oran ve yüzde kavramı | Merkez açı–oran ilişkisi (360°),Fark hesaplama (ardışık günler arası değişim) | Toplamı 360° olan açıları orantı ile bulma | Veri dönüştürme (MB → derece) | Grafikler arası ilişki kurma ve karşılaştırma,Telefon hafızasındaki fotoğrafların internet ortamına günlere göre yüklenmesi,2024,A,images/veri_analizi_255.png,148,77,19,8,7.7894736842105265,9.625,4,4,3,3,3
S256-2023-VeriAnalizi-ServisUcreti,Veri Analizi,Daire Grafik ve Tablo ile Toplam Ücret Hesaplama,Daire grafiği ve tablo verilerini birlikte kullanarak gruplara ait kişi sayılarını ve bu grupların toplam servis ücretlerini hesaplar.,Grafik Yorumlama ve Ücret Hesaplama,Uygulama,4,Daire Grafik + Tablo,Açı → Öğrenci sayısı → Toplam servis ücreti,Merkez açı–oran ilişkisi (360° ↔ tüm grup) | Daire grafiğinde kişi sayısı bulma | Tablodan birim ücret okuma | Toplam maliyet hesaplama,Oran-orantı kurma | Çarpma ve toplama işlemleri | Veri bütünleştirme (grafik + tablo) | Sonuçları seçeneklerle karşılaştırma,Öğrencilerin ev-okul mesafelerine göre servis ücreti ödemelerinin hesaplanması,2023,C,images/veri_analizi_256.png,134,78,18,8,7.444444444444445,9.75,4,4,2,3,3
S257-2020-VeriAnalizi-ScooterUcret,Veri Analizi,Daire Grafiği ile Süre ve Ücret Hesaplama,Daire grafiğindeki zaman dağılımını kullanarak toplam süre ve maliyet hesaplar.,Grafik Yorumlama ve Ücret Hesaplama,Uygulama,4,Daire Grafik + Bilgi Tablosu,Dakika dağılımı → Toplam süre → Ücret hesaplama,Oran-orantı | Zaman hesaplama | Ücretlendirme formülü | Grafik okuma,Toplama | Çarpma | Oran kullanımı | Gerçek hayat problemi çözme,Scooter sürüş süresinin grafik üzerinden ücretlendirilmesi,2020,B,images/veri_analizi_257.png,79,58,10,6,7.9,9.666666666666666,4,4,2,3,3
S258-2018-VeriAnalizi-KonfeksiyonDefolu,Veri Analizi,Daire ve Sütun Grafiklerinden Oran ve Adet Hesaplama,Daire ve sütun grafiklerinde verilen oran ve yüzde bilgilerini kullanarak ürün sayısını ve defolu ürün miktarını hesaplar.,Grafik Yorumlama ve Defolu Ürün Hesaplama,Analiz,4,Daire Grafik + Sütun Grafik,Merkez açı ve yüzde → Türlere göre adet → Defolu ürün sayısı,Merkez açı–oran ilişkisi | Yüzde kavramı | Toplamı verilen dağılımda parça bulma | Oran-orantı kurma,Yüzde hesaplama | Oran-orantı kullanma | Çarpma ve bölme işlemleri | Birden fazla grafikten veri bütünleştirme | Denklem kurup çözme,Konfeksiyon atölyesinde üretilen ürünlerin türlerine göre dağılımı ve defolu ürün sayılarının incelenmesi,2018,D,images/veri_analizi_258.png,122,105,17,12,7.176470588235294,8.75,4,5,3,3,3
S259-2024-VeriAnalizi-KopekTurDagilim,Veri Analizi,Daire Grafik + Sütun Grafik İlişkilendirme,Daire grafiğindeki tür oranlarını yorumlayarak sütun grafiğindeki değerlerle ilişki kurar ve doğru grafiği seçer.,Grafik Yorumlama ve Veri Eşleştirme,Analiz,4,Daire Grafik + Sütun Grafik (Seçenekler),Açı → Oran → Tür Sayısı → Yeni Dağılım,Daire grafiğinde açı–oran ilişkisi | Toplamın iki katına çıkması | Oransal dağılımdan sayısal değer üretme | Sütun grafik okuma,Oran-orantı | Açıdan oran bulma | Veriyi iki katına çıkararak yeni dağılım hesaplama | Grafikler arası ilişki kurma,Hayvan barınağında köpek türlerinin aylara göre sayılarının değişim analizi,2024,C,images/veri_analizi_259.png,113,75,14,9,8.071428571428571,8.333333333333334,4,4,3,3,3
S260-2022-VeriAnalizi-UrunGelir,Veri Analizi,Tablo + Sütun Grafik ile Maksimum Değer Hesaplama,"Tablo ve grafik verilerini birleştirerek gelir hesabı yapar, ekstrem (maksimum) değeri belirler.",Gelir Hesaplama ve Optimizasyon,Uygulama,4,Tablo + Sütun Grafik,Miktar → Fiyat Aralığı → Gelir,Aralık içinden tam sayı fiyat seçme | Gelir formülü: miktar × fiyat | Bilinmeyen birim fiyatı belirleme | Toplam geliri sabitleyerek bilinmeyen değişkeni çözme,Denklem kurma | Aritmetik işlem | Üst sınır-maksimum analiz | Veri bütünleştirme,Bahçelerde yetiştirilen ürünlerin miktarı ve satış fiyatlarına göre toplam gelir hesabı,2022,B,images/veri_analizi_260.png,96,87,12,11,8.0,7.909090909090909,4,4,2,3,3
S261-2021-VeriAnalizi-BisikletSatisDagilimi,Veri Analizi,Sütun Grafik + Daire Grafik Dönüşümü,Mevcut satış verilerini kullanarak yeni yıldaki dağılımı hesaplar ve doğru daire grafiğini seçer.,Grafik Yorumlama ve Veri Güncelleme,Analiz,5,Sütun Grafik + Daire Grafik,Sayı → Artış/Azalış → Oran → Açı,Sütun grafiği okuma | Açı–oran ilişkisi | Artış/azalış değerlendirmesi | Toplam satış analizi,Oran hesaplama | Veri güncelleme | Daire grafiği açı hesaplama | Kıyaslama,Bir firmanın bisiklet satış verilerinin yıllara göre değişimi,2021,A,images/veri_analizi_261.png,97,61,13,8,7.461538461538462,7.625,4,4,3,3,3
S262-2024-VeriAnalizi-AtolyeOgrenci,Veri Analizi,Daire Grafik + Sütun Grafik ile Toplam Sayı Belirleme,Daire ve sütun grafiğindeki verileri birleştirerek toplam öğrenci sayısını hesaplar.,Grafik Yorumlama ve Toplam Belirleme,Uygulama,4,Daire Grafik + Sütun Grafik,Açı → Oran → Sayı,Açı–oran ilişkisi | Sütun grafiğinde sayı okuma | Toplam öğrenci sayısı analizi,Oran-orantı | Toplam hesaplama | Veri bütünleştirme | Çoklu grafik yorumlama,Okuldaki öğrencilerin tasarım-beceri atölyelerine göre dağılımının incelenmesi,2024,C,images/veri_analizi_262.png,84,78,10,7,8.4,11.142857142857142,3,4,2,3,3
S263-2025-VeriAnalizi-MeyveSatis,Veri Analizi,Sütun ve Daire Grafiğini Birlikte Yorumlama,Sütun ve daire grafiğindeki verileri ilişkilendirerek eksik miktarı bulur.,Grafik Yorumlama ve Nicel Hesaplama,Analiz,4,Sütun Grafik + Daire Grafik,Sayısal veri + Açı → Oran ilişkisi,Merkez açı–oran ilişkisi | Toplama–çıkarma | Sütun grafiği okuma | Eksik veri tamamlama,Oran-orantı | Açıdan değer bulma | Eksik değeri hesaplama | Verileri bütünleştirme,Manavda günlük meyve satış miktarlarının grafiklerle gösterimi,2025,C,images/veri_analizi_263.png,74,62,9,7,8.222222222222221,8.857142857142858,4,4,3,3,2
S264-2024-VeriAnalizi-SinemaBiletUcret,Veri Analizi,Sütun Grafiği Verilerinden Daire Grafiği ile Toplam Ücret Dağılımı,Sütun grafiğinde verilen tam ve indirimli bilet sayılarını kullanarak seanslara göre ödenen toplam ücreti hesaplar ve bu dağılıma uygun daire grafiğini belirler.,Grafik Yorumlama ve Ücret Dağılımı Seçimi,Analiz,4,Sütun Grafik + Daire Grafik (Seçenekler),Bilet sayısı → Ücret → Açı,Tam ve indirimli bilet arasındaki oran ilişkisi | Toplam ücret hesaplama | Sütun grafiğinden veri okuma | Daire grafiğinde açı–oran ilişkisi,Oran-orantı kurma | Toplama ve çarpma işlemleriyle ücret bulma | Yüzde ve kesir yorumlama | Toplamın parçalarına göre açı hesabı | Veri yorumlama ve karşılaştırma,Sinema salonunda farklı seanslardaki tam ve indirimli bilet satışlarına göre ödenen toplam ücretin daire grafiği ile gösterimi,2024,D,images/veri_analizi_264.png,161,126,22,17,7.318181818181818,7.411764705882353,4,5,3,3,3
S265-2018-VeriAnalizi-AracKayit,Veri Analizi,Daire Grafik + Tablo Verisi ile Yeni Toplamların Hesaplanması,Tablo ve grafiklerde verilen verileri ilişkilendirerek yeni değerleri hesaplar ve sütun grafiği oluşturur.,Grafik Yorumlama ve Veri Güncelleme,Analiz,4,Daire Grafik + Tablo + Sütun Grafik (Seçenekler),Başlangıç veri → Eklenen/Silinen araçlar → Yeni toplam,Toplama ve çıkarma işlemleri | Grafik okuma | Oran–açı ilişkisi | Tabloda veri birleştirme,Veri bütünleştirme | Yeni toplam hesaplama | Sütun grafik yorumlama | Karşılaştırma,Bir ilde yıllara göre trafiğe katılan ve kaydı silinen araç sayılarının güncellenmesi,2018,A,images/veri_analizi_265.png,106,85,13,12,8.153846153846153,7.083333333333333,4,4,3,3,3
S266-2021-VeriAnalizi-AtikYemek,Veri Analizi,Sütun Grafik Yorumlama – Aritmetik Ortalama ve Yüzde Hesaplama,"Sütun grafiğindeki verileri yorumlar, aritmetik ortalama ve yüzde hesaplamaları yapar.",Grafik Yorumlama ve Çoklu Koşul Değerlendirme,Analiz,4,Sütun Grafik,Sayısal veri (kg cinsinden atık miktarı),Aritmetik ortalama | Yüzde hesaplama | Grafik okuma | Karşılaştırma,Toplama | Ortalama hesaplama | Yüzde yorumu | Büyük–küçük karşılaştırması,Üniversite yemekhanelerinde biriken atık miktarlarının haftalık analizi,2021,A,images/veri_analizi_266.png,86,71,10,7,8.6,10.142857142857142,4,4,3,2,1
S267-2023-VeriAnalizi-AyakabiUretimi,Veri Analizi,Daire Grafik + Sütun Grafik Karşılaştırma,Daire ve sütun grafiklerini birlikte kullanarak birim başına üretim hesabı yapar.,Grafik Yorumlama ve Oran Hesaplama,Analiz,4,Daire Grafik + Sütun Grafik,"Açı → İşçi sayısı, Sütun → Üretim miktarı",Açı–oran ilişkisi | Orantısal karşılaştırma | Üretim / işçi verimlilik hesabı,Oran hesaplama | Birim başına üretim analizi | Grafikler arası veri bütünleştirme,Farklı illerdeki fabrikalarda çalışan işçi sayıları ile üretim miktarlarının karşılaştırılması,2023,D,images/veri_analizi_267.png,81,94,11,10,7.363636363636363,9.4,3,3,3,3,3
S268-2024-VeriAnalizi,Veri Analizi,Sütun Grafiği Yorumlama,Sütun grafiğinde verilen çoklu verileri karşılaştırır ve yorumlar.,Veri Yorumlama,Analiz,3,Sütun Grafik,Sütun Grafik → Yorum,Grafik okuma | Toplama | Karşılaştırma,Veri karşılaştırma | Toplama | Mantıksal çıkarım,Tarım – ürün ihracat miktarları,2024,A,images/veri_analizi_268.png,66,31,8,5,8.25,6.2,3,3,3,2,2
S269-2025-VeriAnalizi,Veri Analizi,Çizgi Grafiği Yorumlama,Çizgi grafiğinde verilen verileri analiz eder ve yorumlar.,Veri Yorumlama,Analiz,3,Çizgi Grafik,Çizgi Grafik → Yorum,Grafik okuma | Yüzde hesaplama | Toplama,Veri okuma | Yüzde bulma | Karşılaştırma,Sınav başarı analizi,2025,C,images/veri_analizi_269.png,58,20,8,3,7.25,6.666666666666667,3,3,3,2,2
S270-2020-VeriAnalizi,Veri Analizi,Daire Grafiği Yorumlama,Daire grafiğinde verilen verileri analiz eder ve yorumlar.,Veri Yorumlama,Analiz,3,Daire Grafik,Daire Grafik → Yorum,Yüzde hesaplama | Açı oranı | Toplama çıkarma,Oran-orantı | Veri analizi | Açı yorumlama,Şirket çalışan profili,2020,A,images/veri_analizi_270.png,58,22,8,3,7.25,7.333333333333333,3,3,3,2,2
S271-2022-VeriAnalizi,Veri Analizi,Çizgi Grafiği Yorumlama,Çizgi grafiğinde birden fazla veri grubunu karşılaştırır ve yorumlar.,Veri Yorumlama,Analiz,3,Çizgi Grafik,Çoklu çizgi grafik → Yorumlama,Grafik okuma | Veri karşılaştırma | Toplama işlemi,Veri analizi | Karşılaştırma | Çıkarım yapma,Eğitim – EBA kullanım verileri,2022,B,images/veri_analizi_271.png,69,30,9,5,7.666666666666667,6.0,3,3,3,2,2
S272-2021-VeriAnalizi,Veri Analizi,Tablo Yorumlama,Tablodaki çoklu verileri analiz ederek karşılaştırır.,Veri Yorumlama,Analiz,3,Tablo,Süre tablosu → Yorumlama,Süre hesaplama | Toplama işlemi,Veri toplama | Karşılaştırma | Süre analizi,Eğitim – öğrencilerin günlük çalışma süreleri,2021,B,images/veri_analizi_272.png,53,45,6,6,8.833333333333334,7.5,2,3,3,2,2
